episode:1, reward: -50, mean reward: -9.76, score: -58.53508881726532, epsilon: 0.8855607164166145, total steps: 515
episode:488, reward: -50, mean reward: -5.4, score: -59.34934221479216, epsilon: 0.621712561081284, total steps: 11899
episode:489, reward: 0.5528255312258921, mean reward: -0.32, score: -11.172031044518434, epsilon: 0.6210459520242498, total steps: 11934
episode:490, reward: 0.7080354342955104, mean reward: 0.09, score: 3.317685696047448, epsilon: 0.6203801202242941, total steps: 11969
episode:491, reward: -50, mean reward: -3.72, score: -52.018702948819794, epsilon: 0.6201140049332535, total steps: 11983
episode:492, reward: -50, mean reward: -2.77, score: -47.043512113243736, epsilon: 0.6197910318481413, total steps: 12000
episode:493, reward: -50, mean reward: -11.95, score: -59.72704563169464, epsilon: 0.6196960745894914, total steps: 12005
episode:494, reward: 0.08495743768889952, mean reward: -0.03, score: -1.1808018584227682, epsilon: 0.6190318167282334, total steps: 12040
episode:495, reward: -50, mean reward: -3.58, score: -71.65335671427434, epsilon: 0.6186525886071671, total steps: 12060
episode:496, reward: -50, mean reward: -3.03, score: -57.49057757456811, epsilon: 0.618292555990079, total steps: 12079
episode:497, reward: -50, mean reward: -2.12, score: -40.31388384117477, epsilon: 0.6179327513214572, total steps: 12098
episode:498, reward: -1.2909142639804543, mean reward: -1.8, score: -63.01663342004744, epsilon: 0.6172705494711057, total steps: 12133
episode:499, reward: 0.5973026754299156, mean reward: 0.69, score: 24.309009179197716, epsilon: 0.6166091197390896, total steps: 12168
episode:500, reward: 1.0991701926651842, mean reward: -0.23, score: -7.946719690998094, epsilon: 0.6159484612251297, total steps: 12203
episode:501, reward: -50, mean reward: -4.92, score: -49.24436767748617, epsilon: 0.6157598431761426, total steps: 12213
episode:502, reward: -50, mean reward: -12.49, score: -49.96636151358118, epsilon: 0.6156844135591387, total steps: 12217
episode:503, reward: -50, mean reward: -3.64, score: -47.27132543670268, epsilon: 0.6154393367504066, total steps: 12230
episode:504, reward: -50, mean reward: -5.95, score: -53.54005146658409, epsilon: 0.6152697303916074, total steps: 12239
episode:505, reward: 1.3307219235926482, mean reward: 0.34, score: 12.044895602729952, epsilon: 0.6146106335873783, total steps: 12274
episode:506, reward: -1.5113941335287677, mean reward: -0.07, score: -2.4529891663468675, epsilon: 0.6139523052810432, total steps: 12309
episode:507, reward: -50, mean reward: -1.84, score: -57.17270784375603, epsilon: 0.6133698555497745, total steps: 12340
episode:508, reward: 0.5882405966734723, mean reward: 0.53, score: 18.380799856871107, epsilon: 0.6127129739737266, total steps: 12375
episode:509, reward: 1.6182302376261646, mean reward: -0.6, score: -20.875124831146337, epsilon: 0.6120568583126467, total steps: 12410
episode:510, reward: -0.33027233775311515, mean reward: -0.04, score: -1.2811236818334635, epsilon: 0.6114015076734886, total steps: 12445
episode:511, reward: 0.2574926820620931, mean reward: 0.07, score: 2.3939143013862747, epsilon: 0.6107469211642469, total steps: 12480
episode:512, reward: -50, mean reward: -3.45, score: -51.74159377327783, epsilon: 0.6104666177853492, total steps: 12495
episode:513, reward: -50, mean reward: -2.37, score: -45.02963180747517, epsilon: 0.6101117679750528, total steps: 12514
episode:514, reward: 0.19260018775628396, mean reward: 0.01, score: 0.440531949210623, epsilon: 0.6094586852847279, total steps: 12549
episode:515, reward: 0.5104516576784022, mean reward: -0.41, score: -14.279655933738866, epsilon: 0.6088063640799221, total steps: 12584
episode:516, reward: -50, mean reward: -3.04, score: -54.71518333999063, epsilon: 0.6084711808265055, total steps: 12602
episode:517, reward: -50, mean reward: -2.58, score: -77.4857374250656, epsilon: 0.6079129887882142, total steps: 12632
episode:518, reward: -50, mean reward: -6.21, score: -49.70134792406199, epsilon: 0.6077642318263471, total steps: 12640
episode:519, reward: -50, mean reward: -1.96, score: -56.83310614331168, epsilon: 0.6072253202514747, total steps: 12669
episode:520, reward: -50, mean reward: -3.34, score: -66.76273028659989, epsilon: 0.6068539605049766, total steps: 12689
episode:521, reward: -50, mean reward: -7.82, score: -54.72086044879791, epsilon: 0.6067240430718155, total steps: 12696
episode:522, reward: -1.223271623056462, mean reward: -0.73, score: -25.668034192923386, epsilon: 0.6060749104225722, total steps: 12731
episode:523, reward: -50, mean reward: -13.25, score: -52.9949787042616, epsilon: 0.6060007720438509, total steps: 12735
episode:524, reward: -50, mean reward: -0.8, score: -25.536874613057762, epsilon: 0.605408020743899, total steps: 12767
episode:525, reward: -50, mean reward: -3.51, score: -45.58941074628211, epsilon: 0.6051673960740205, total steps: 12780
episode:526, reward: 3.4850767295230014, mean reward: -0.05, score: -1.6361735683414906, epsilon: 0.6045200784539685, total steps: 12815
episode:527, reward: -50, mean reward: -5.4, score: -48.636056963252, epsilon: 0.6043537473813406, total steps: 12824
episode:528, reward: -1.9715239816497387, mean reward: -1.24, score: -43.41666102872554, epsilon: 0.6037073784645789, total steps: 12859
episode:529, reward: -50, mean reward: -2.49, score: -74.63013907204248, epsilon: 0.6031539478475421, total steps: 12889
episode:530, reward: -50, mean reward: -2.45, score: -58.80229811921404, epsilon: 0.6027116016513343, total steps: 12913
episode:531, reward: 0.560649364766391, mean reward: 0.26, score: 8.996994445774277, epsilon: 0.6020671474541206, total steps: 12948
episode:532, reward: 2.3298105651594483, mean reward: -0.13, score: -4.42681137380751, epsilon: 0.6014234446817205, total steps: 12983
episode:533, reward: -50, mean reward: -2.25, score: -69.80243387123917, epsilon: 0.6008539347530217, total steps: 13014
episode:534, reward: -3.4994673816933926, mean reward: 0.16, score: 5.774654270647801, epsilon: 0.6002116465701021, total steps: 13049
episode:535, reward: -50, mean reward: -8.2, score: -57.374834888583536, epsilon: 0.600083278829388, total steps: 13056
episode:536, reward: -50, mean reward: -4.32, score: -60.471638280510234, epsilon: 0.5998266331879082, total steps: 13070
episode:537, reward: -50, mean reward: -2.69, score: -32.2280318323337, epsilon: 0.5996067465148994, total steps: 13082
episode:538, reward: -50, mean reward: -3.12, score: -78.08256870413055, epsilon: 0.5991489316754807, total steps: 13107
episode:539, reward: -1.4730854786784278, mean reward: -0.44, score: -15.445341002827263, epsilon: 0.5985086315029199, total steps: 13142
episode:540, reward: -50, mean reward: -3.15, score: -53.60473057748658, epsilon: 0.5981978979945439, total steps: 13159
episode:541, reward: -50, mean reward: -2.3, score: -66.82950040891438, epsilon: 0.5976682294075452, total steps: 13188
episode:542, reward: -2.28766352242846, mean reward: 0.14, score: 4.9992488220912605, epsilon: 0.5970296557136553, total steps: 13223
episode:543, reward: -50, mean reward: -6.55, score: -58.91214030642752, epsilon: 0.5968655714308141, total steps: 13232
episode:544, reward: -50, mean reward: -2.08, score: -51.913130909091535, epsilon: 0.5964100399524329, total steps: 13257
episode:545, reward: 3.081613525440929, mean reward: -0.24, score: -8.551384169812422, epsilon: 0.5957729332903058, total steps: 13292
episode:546, reward: -1.0756725914159233, mean reward: -0.52, score: -18.274749286413254, epsilon: 0.5951365694858665, total steps: 13327
episode:547, reward: -50, mean reward: -2.69, score: -48.36158969748726, epsilon: 0.5948095856491354, total steps: 13345
episode:548, reward: -50, mean reward: -1.37, score: -46.56096154289776, epsilon: 0.5941924845420798, total steps: 13379
episode:549, reward: -50, mean reward: -13.81, score: -55.251763934497376, epsilon: 0.5941199303811924, total steps: 13383
episode:550, reward: -50, mean reward: -1.77, score: -49.57481539601923, epsilon: 0.5936123220335808, total steps: 13411
episode:551, reward: -50, mean reward: -11.72, score: -58.59486180334213, epsilon: 0.5935217275296603, total steps: 13416
episode:552, reward: -50, mean reward: -2.36, score: -47.20834909447859, epsilon: 0.5931595004670771, total steps: 13436
episode:553, reward: -50, mean reward: -3.71, score: -40.825386703854974, epsilon: 0.592960378491499, total steps: 13447
episode:554, reward: -50, mean reward: -1.62, score: -51.867532771251206, epsilon: 0.5923815295287717, total steps: 13479
episode:555, reward: -50, mean reward: -0.78, score: -25.67997026208681, epsilon: 0.5917852378668301, total steps: 13512
episode:556, reward: -50, mean reward: -4.37, score: -56.84180611342063, epsilon: 0.5915505151240218, total steps: 13525
episode:557, reward: 1.4406503780652145, mean reward: 0.22, score: 7.740927216432112, epsilon: 0.5909190746016368, total steps: 13560
episode:558, reward: -50, mean reward: -7.74, score: -46.465568245892115, epsilon: 0.5908109016043768, total steps: 13566
episode:559, reward: -0.30354145648431086, mean reward: -0.16, score: -5.505136884350577, epsilon: 0.590180323461279, total steps: 13601
episode:560, reward: -0.4463469521482182, mean reward: -0.13, score: -4.624290493585136, epsilon: 0.589550480563705, total steps: 13636
episode:561, reward: -1.2320216263630357, mean reward: -0.21, score: -7.389909020315741, epsilon: 0.5889213720543683, total steps: 13671
episode:562, reward: 3.069284937129737, mean reward: 0.44, score: 15.511675052094432, epsilon: 0.5882929970769825, total steps: 13706
episode:563, reward: -50, mean reward: -1.77, score: -58.458262247064226, epsilon: 0.5877012003280825, total steps: 13739
episode:564, reward: -50, mean reward: -3.45, score: -51.821355130154956, epsilon: 0.5874324169293678, total steps: 13754
episode:565, reward: 1.9057587858304146, mean reward: -0.58, score: -20.3000276219459, epsilon: 0.5868057780533715, total steps: 13789
episode:566, reward: -50, mean reward: -1.89, score: -45.24659165577907, epsilon: 0.5863765051629796, total steps: 13813
episode:567, reward: -0.7586466075820226, mean reward: -0.44, score: -15.308396963964299, epsilon: 0.585751097465717, total steps: 13848
episode:568, reward: -50, mean reward: -3.83, score: -49.82370392417073, epsilon: 0.5855189889506255, total steps: 13861
episode:569, reward: -0.7117495099100779, mean reward: -0.7, score: -24.52812789689716, epsilon: 0.5848945811055835, total steps: 13896
episode:570, reward: 2.520769810743616, mean reward: 0.84, score: 29.264164308785638, epsilon: 0.5842709013115815, total steps: 13931
episode:571, reward: -50, mean reward: -3.73, score: -59.73462016016313, epsilon: 0.5839860328025702, total steps: 13947
episode:572, reward: 2.0968685823951034, mean reward: 0.59, score: 20.569782434087642, epsilon: 0.5833634123635113, total steps: 13982
episode:573, reward: -50, mean reward: -6.57, score: -59.132349234669334, epsilon: 0.5832034273387559, total steps: 13991
episode:574, reward: 2.381118256732833, mean reward: -0.16, score: -5.496397766644549, epsilon: 0.5825817194070052, total steps: 14026
episode:575, reward: -50, mean reward: -1.96, score: -45.03384653490261, epsilon: 0.5821735632353178, total steps: 14049
episode:576, reward: -1.1480709386649153, mean reward: 0.15, score: 5.27388734909843, epsilon: 0.5815530561110807, total steps: 14084
episode:577, reward: -50, mean reward: -1.43, score: -47.341050686508254, epsilon: 0.5809686692210736, total steps: 14117
episode:578, reward: -50, mean reward: -3.46, score: -51.930424487116625, epsilon: 0.5807032512464863, total steps: 14132
episode:579, reward: -1.7716218225530156, mean reward: -1.18, score: -41.25252675759421, epsilon: 0.5800844584859961, total steps: 14167
episode:580, reward: -50, mean reward: -6.04, score: -48.35307328055518, epsilon: 0.579943121476172, total steps: 14175
episode:581, reward: -50, mean reward: -3.19, score: -57.44259939147494, epsilon: 0.5796252509739731, total steps: 14193
episode:582, reward: -50, mean reward: -3.53, score: -45.94867266875602, epsilon: 0.5793957964172955, total steps: 14206
episode:583, reward: -50, mean reward: -3.69, score: -48.00761546800311, epsilon: 0.5791664412693858, total steps: 14219
episode:584, reward: -50, mean reward: -1.46, score: -51.003788782208915, epsilon: 0.578549440408391, total steps: 14254
episode:585, reward: -1.7065422016419234, mean reward: 0.27, score: 9.434745867924931, epsilon: 0.5779331589619939, total steps: 14289
episode:586, reward: -0.6394078057005572, mean reward: -0.13, score: -4.404035196578434, epsilon: 0.5773175960913669, total steps: 14324
episode:587, reward: -50, mean reward: -2.64, score: -52.81312553574347, epsilon: 0.5769661681829579, total steps: 14344
episode:588, reward: -0.012441998571688373, mean reward: 0.24, score: 8.234781839507036, epsilon: 0.5763517328104046, total steps: 14379
episode:589, reward: -2.556678870768337, mean reward: -0.13, score: -4.510147739195531, epsilon: 0.5757380138611246, total steps: 14414
episode:590, reward: -50, mean reward: -2.34, score: -53.9289910161404, epsilon: 0.5753351025195805, total steps: 14437
episode:591, reward: -2.3172988820500393, mean reward: -0.04, score: -1.2641829944743392, epsilon: 0.5747225689473686, total steps: 14472
episode:592, reward: 0.05694783902347922, mean reward: -0.06, score: -2.2009943465907043, epsilon: 0.5741107495809566, total steps: 14507
episode:593, reward: -50, mean reward: -2.47, score: -42.05420988519535, epsilon: 0.5738138376225276, total steps: 14524
episode:594, reward: -50, mean reward: -4.38, score: -39.4416854398977, epsilon: 0.5736567170405065, total steps: 14533
episode:595, reward: 1.2476424542709026, mean reward: 0.0, score: 0.07034198015711013, epsilon: 0.5730461404428963, total steps: 14568
episode:596, reward: 1.2929864489865395, mean reward: -0.33, score: -11.558760854015048, epsilon: 0.5724362757692804, total steps: 14603
episode:597, reward: -50, mean reward: -1.02, score: -32.73548596671753, epsilon: 0.5718793075110064, total steps: 14635
episode:598, reward: -50, mean reward: -5.65, score: -50.877814337492396, epsilon: 0.5717227672009737, total steps: 14644
episode:599, reward: 0.285249986585427, mean reward: 0.18, score: 6.397464207830069, epsilon: 0.5711144455625277, total steps: 14679
episode:600, reward: 0.35091648951643606, mean reward: -0.3, score: -10.371836964352184, epsilon: 0.5705068332188242, total steps: 14714
episode:601, reward: -1.7305136829676826, mean reward: -0.21, score: -7.197963110419124, epsilon: 0.5698999293428353, total steps: 14749
episode:602, reward: -50, mean reward: -17.35, score: -52.05321590006443, epsilon: 0.569847941949314, total steps: 14752
episode:603, reward: 0.011063291031348399, mean reward: 0.06, score: 2.1293025640036376, epsilon: 0.5692418063315682, total steps: 14787
episode:604, reward: -50, mean reward: -1.58, score: -33.28302074300913, epsilon: 0.5688784642517006, total steps: 14808
episode:605, reward: 0.970579606688176, mean reward: -0.83, score: -29.218658944106778, epsilon: 0.5682734590317419, total steps: 14843
episode:606, reward: 1.8691089466388178, mean reward: 0.46, score: 16.237267683517928, epsilon: 0.5676691592396268, total steps: 14878
episode:607, reward: -50, mean reward: -2.97, score: -53.53495074962552, epsilon: 0.5673586509058984, total steps: 14896
episode:608, reward: -0.5177462708710436, mean reward: 0.06, score: 2.2406871773713704, epsilon: 0.5667554177675944, total steps: 14931
episode:609, reward: -0.326879345268992, mean reward: -0.51, score: -17.849540822390054, epsilon: 0.5661528879909112, total steps: 14966
episode:610, reward: -50, mean reward: -0.79, score: -24.442372695270848, epsilon: 0.5656198054800523, total steps: 14997
episode:611, reward: -50, mean reward: -2.12, score: -50.9567683147265, epsilon: 0.5652074745900153, total steps: 15021
episode:612, reward: 1.535002863010419, mean reward: 0.5, score: 17.402655900922724, epsilon: 0.5646067496939874, total steps: 15056
episode:613, reward: -1.2983437120932138, mean reward: 0.19, score: 6.571044357210155, epsilon: 0.5640067252350038, total steps: 15091
episode:614, reward: -2.1397685342712407, mean reward: -0.07, score: -2.5121439831389125, epsilon: 0.5634074003963645, total steps: 15126
episode:615, reward: -50, mean reward: -4.44, score: -44.38419702027281, epsilon: 0.5632362931156968, total steps: 15136
episode:616, reward: -50, mean reward: -2.26, score: -45.2144509801341, epsilon: 0.5628942496141217, total steps: 15156
episode:617, reward: -1.5046572737685437, mean reward: -0.2, score: -7.042664610958639, epsilon: 0.5622962219068997, total steps: 15191
episode:618, reward: 0.38767002387771754, mean reward: -0.23, score: -8.152254922314484, epsilon: 0.5616988914918366, total steps: 15226
episode:619, reward: 2.42762506745089, mean reward: 0.34, score: 11.891261022315035, epsilon: 0.561102257555899, total steps: 15261
episode:620, reward: 2.408714321092617, mean reward: -0.54, score: -19.028020847918185, epsilon: 0.5605063192870022, total steps: 15296
episode:621, reward: -50, mean reward: -3.52, score: -56.3468121188433, epsilon: 0.5602341218424866, total steps: 15312
episode:622, reward: -2.743651381860701, mean reward: 0.37, score: 12.910022839306237, epsilon: 0.5596391958080038, total steps: 15347
episode:623, reward: -50, mean reward: -3.95, score: -47.429419178123084, epsilon: 0.5594353808953806, total steps: 15359
episode:624, reward: 1.952037774206815, mean reward: 0.02, score: 0.6304273839752454, epsilon: 0.5588413861819599, total steps: 15394
episode:625, reward: -50, mean reward: -17.35, score: -52.05392167626135, epsilon: 0.5587905045874638, total steps: 15397
episode:626, reward: -50, mean reward: -1.6, score: -43.27255405943677, epsilon: 0.5583327991316853, total steps: 15424
episode:627, reward: -0.6141412594968472, mean reward: 0.08, score: 2.8534638229562006, epsilon: 0.5577400900135792, total steps: 15459
episode:628, reward: -50, mean reward: -1.99, score: -69.73057097654933, epsilon: 0.5571480719862295, total steps: 15494
episode:629, reward: -1.7266456221154272, mean reward: -0.68, score: -23.888838641638102, epsilon: 0.5565567442438338, total steps: 15529
episode:630, reward: -50, mean reward: -3.32, score: -39.87301857868147, epsilon: 0.5563541620652731, total steps: 15541
episode:631, reward: -50, mean reward: -1.74, score: -55.78319907111501, epsilon: 0.555814338915933, total steps: 15573
episode:632, reward: -50, mean reward: -1.05, score: -29.276370994094435, epsilon: 0.5553424657746653, total steps: 15601
episode:633, reward: -50, mean reward: -0.83, score: -20.754053871631612, epsilon: 0.5549215224705898, total steps: 15626
episode:634, reward: -0.013196349409497543, mean reward: -0.15, score: -5.3878375757385015, epsilon: 0.5543327908545942, total steps: 15661
episode:635, reward: -50, mean reward: -5.42, score: -59.60209817586673, epsilon: 0.5541479027295085, total steps: 15672
episode:636, reward: -2.9272675460252913, mean reward: -0.06, score: -2.1368060278889516, epsilon: 0.5535600731435911, total steps: 15707
episode:637, reward: 1.0424560729486245, mean reward: 0.61, score: 21.48388009378698, epsilon: 0.5529729289589619, total steps: 15742
episode:638, reward: -50, mean reward: -6.2, score: -49.57328564877426, epsilon: 0.5528388207264652, total steps: 15750
episode:639, reward: -50, mean reward: -3.34, score: -70.10012301981095, epsilon: 0.5524869567187273, total steps: 15771
episode:640, reward: 0.20978241586533386, mean reward: 0.06, score: 1.9884997260110708, epsilon: 0.551901063773229, total steps: 15806
episode:641, reward: 1.7090834373013593, mean reward: 0.16, score: 5.659366124239966, epsilon: 0.5513158539709229, total steps: 15841
episode:642, reward: -50, mean reward: -2.25, score: -40.54839141044786, epsilon: 0.5510151546773494, total steps: 15859
episode:643, reward: -1.0842653938025535, mean reward: 0.23, score: 7.9070172422437395, epsilon: 0.5504309778329792, total steps: 15894
episode:644, reward: 1.3165822942360421, mean reward: 0.3, score: 10.543583054092693, epsilon: 0.5498474821308504, total steps: 15929
episode:645, reward: -50, mean reward: -1.74, score: -52.21572640330328, epsilon: 0.5493478844891736, total steps: 15959
episode:646, reward: -50, mean reward: -0.83, score: -21.62218521468057, epsilon: 0.548915303801324, total steps: 15985
episode:647, reward: -50, mean reward: -0.73, score: -25.64747204296208, epsilon: 0.5483335753544663, total steps: 16020
episode:648, reward: 2.964438465933256, mean reward: -0.15, score: -5.112837357469658, epsilon: 0.5477525251950518, total steps: 16055
episode:649, reward: -50, mean reward: -5.8, score: -58.017581198273575, epsilon: 0.5475866353364993, total steps: 16065
episode:650, reward: -0.20491200696247347, mean reward: 0.65, score: 22.703299301424153, epsilon: 0.5470064560989693, total steps: 16100
episode:651, reward: 0.2505510794416921, mean reward: 0.15, score: 5.183321768627508, epsilon: 0.5464269533425258, total steps: 16135
episode:652, reward: -2.2198387487241007, mean reward: 0.18, score: 6.157647776550704, epsilon: 0.5458481262784008, total steps: 16170
episode:653, reward: -1.8999818653441878, mean reward: 0.26, score: 9.073382972160829, epsilon: 0.5452699741187466, total steps: 16205
episode:654, reward: -1.629235290659011, mean reward: 0.33, score: 11.430466713795, epsilon: 0.5446924960766336, total steps: 16240
episode:655, reward: -0.9356127689803202, mean reward: -0.61, score: -21.244620171363323, epsilon: 0.54411569136605, total steps: 16275
episode:656, reward: 1.6015628672947742, mean reward: 0.56, score: 19.461437591694022, epsilon: 0.5435395592019003, total steps: 16310
episode:657, reward: -50, mean reward: -1.72, score: -56.765916435267, epsilon: 0.5429969641687582, total steps: 16343
episode:658, reward: 1.330145897884364, mean reward: 0.41, score: 14.51086573314933, epsilon: 0.5424221364252786, total steps: 16378
episode:659, reward: -1.3376172714210668, mean reward: -0.43, score: -15.133458370034276, epsilon: 0.5418479789231164, total steps: 16413
episode:660, reward: -1.1652461612801233, mean reward: 0.63, score: 21.994511807167697, epsilon: 0.5412744908807793, total steps: 16448
episode:661, reward: -50, mean reward: -0.93, score: -29.660523470415256, epsilon: 0.5407507441384279, total steps: 16480
episode:662, reward: -50, mean reward: -0.85, score: -26.368713157879085, epsilon: 0.5402438969522977, total steps: 16511
episode:663, reward: -50, mean reward: -1.71, score: -35.82661729323152, epsilon: 0.5399008463061651, total steps: 16532
episode:664, reward: 0.59073657965547, mean reward: 0.28, score: 9.766036721213993, epsilon: 0.539329628593931, total steps: 16567
episode:665, reward: 2.248599648111991, mean reward: 0.31, score: 10.728055359360326, epsilon: 0.5387590769137669, total steps: 16602
episode:666, reward: -50, mean reward: -4.25, score: -46.76116112619462, epsilon: 0.5385798981036878, total steps: 16613
episode:667, reward: 0.14513094548891559, mean reward: -0.23, score: -7.903449100797417, epsilon: 0.5380102205990608, total steps: 16648
episode:668, reward: -50, mean reward: -0.87, score: -21.640262369267447, epsilon: 0.5376037148161624, total steps: 16673
episode:669, reward: -0.833334153468769, mean reward: 0.64, score: 22.36826999165197, epsilon: 0.5370351755279488, total steps: 16708
episode:670, reward: -50, mean reward: -0.8, score: -20.76154207832039, epsilon: 0.5366132612317617, total steps: 16734
episode:671, reward: 0.541498771931856, mean reward: -0.47, score: -16.282003641557736, epsilon: 0.5360458767989332, total steps: 16769
episode:672, reward: -2.540405852698541, mean reward: -1.11, score: -38.91322261825542, epsilon: 0.5354791539286231, total steps: 16804
episode:673, reward: 2.534545063360042, mean reward: 0.27, score: 9.600446302265453, epsilon: 0.5349130918494587, total steps: 16839
episode:674, reward: -1.3799544812134457, mean reward: 0.38, score: 13.430237000514097, epsilon: 0.5343476897909664, total steps: 16874
episode:675, reward: 0.9844969498142291, mean reward: -0.16, score: -5.487127032555122, epsilon: 0.533782946983571, total steps: 16909
episode:676, reward: -1.5237087802397866, mean reward: -0.0, score: -0.0005783739353262263, epsilon: 0.5332188626585949, total steps: 16944
episode:677, reward: 0.6039422580093969, mean reward: -0.32, score: -11.304772158831895, epsilon: 0.5326554360482564, total steps: 16979
episode:678, reward: -1.229476526647204, mean reward: -0.43, score: -14.962936057890744, epsilon: 0.5320926663856692, total steps: 17014
episode:679, reward: -0.6842955528018706, mean reward: 0.3, score: 10.654273268890819, epsilon: 0.5315305529048414, total steps: 17049
episode:680, reward: 2.441953983444108, mean reward: 0.34, score: 11.994194147343336, epsilon: 0.5309690948406738, total steps: 17084
episode:681, reward: -0.8420615777954765, mean reward: 0.41, score: 14.359402844570752, epsilon: 0.5304082914289594, total steps: 17119
episode:682, reward: -50, mean reward: -3.76, score: -48.89961681613954, epsilon: 0.5302001596011597, total steps: 17132
episode:683, reward: 2.5023305765935504, mean reward: 0.53, score: 18.650288317903374, epsilon: 0.5296402527574585, total steps: 17167
episode:684, reward: -50, mean reward: -6.58, score: -46.07153070336176, epsilon: 0.5295283497543398, total steps: 17174
episode:685, reward: 1.5695170390405906, mean reward: -0.02, score: -0.6472756274900178, epsilon: 0.5289692262317671, total steps: 17209
episode:686, reward: -50, mean reward: -12.42, score: -49.669628057314014, epsilon: 0.5289053679255845, total steps: 17213
episode:687, reward: -2.5657697628829226, mean reward: 0.53, score: 18.4580209529594, epsilon: 0.5283469707913364, total steps: 17248
episode:688, reward: -50, mean reward: -0.96, score: -27.968424266761446, epsilon: 0.5278847921419086, total steps: 17277
episode:689, reward: 1.342451438097612, mean reward: 0.02, score: 0.6432497373088779, epsilon: 0.5273275849851196, total steps: 17312
episode:690, reward: -50, mean reward: -3.17, score: -34.85863058362307, epsilon: 0.5271525969537246, total steps: 17323
episode:691, reward: -50, mean reward: -1.03, score: -28.888299488886787, epsilon: 0.5267074622917236, total steps: 17351
episode:692, reward: -50, mean reward: -3.32, score: -46.50433529564879, epsilon: 0.5264850507093931, total steps: 17365
episode:693, reward: 0.4121540334761846, mean reward: 0.6, score: 20.867662957167028, epsilon: 0.5259294756320438, total steps: 17400
episode:694, reward: 0.19943027042037897, mean reward: 0.18, score: 6.286384037325774, epsilon: 0.5253745483476654, total steps: 17435
episode:695, reward: -50, mean reward: -2.8, score: -50.323763423432325, epsilon: 0.5250894091689646, total steps: 17453
episode:696, reward: -1.8139362934255985, mean reward: -0.19, score: -6.47582543494417, epsilon: 0.5245354613906369, total steps: 17488
episode:697, reward: 2.6236894728425852, mean reward: 0.58, score: 20.3704844963097, epsilon: 0.5239821595078715, total steps: 17523
episode:698, reward: -1.9644967234830801, mean reward: -0.07, score: -2.4886487414325416, epsilon: 0.5234295027675631, total steps: 17558
episode:699, reward: -50, mean reward: -3.6, score: -39.54582406632326, epsilon: 0.5232559437709756, total steps: 17569
episode:700, reward: -50, mean reward: -1.0, score: -26.919422638867644, epsilon: 0.5228302050327512, total steps: 17596
episode:701, reward: -3.5018437152416766, mean reward: -0.39, score: -13.54257041395556, epsilon: 0.5222788914556663, total steps: 17631
episode:702, reward: -50, mean reward: -5.08, score: -60.93243315439884, epsilon: 0.5220900176763582, total steps: 17643
episode:703, reward: -1.075590549128151, mean reward: 0.13, score: 4.652904293553348, epsilon: 0.5215395671476462, total steps: 17678
episode:704, reward: -50, mean reward: -3.64, score: -58.22105457556779, epsilon: 0.5212881464299851, total steps: 17694
episode:705, reward: -50, mean reward: -4.45, score: -48.96096773510226, epsilon: 0.5211153724534588, total steps: 17705
episode:706, reward: -50, mean reward: -1.96, score: -47.04233111709087, epsilon: 0.5207386308722215, total steps: 17729
episode:707, reward: -50, mean reward: -2.1, score: -58.6744019949092, epsilon: 0.5202994797857935, total steps: 17757
episode:708, reward: -0.8808485519105318, mean reward: -0.43, score: -14.891762941080657, epsilon: 0.5197511169998671, total steps: 17792
episode:709, reward: 0.1897006227355007, mean reward: 0.31, score: 10.751902784177076, epsilon: 0.519203393597478, total steps: 17827
episode:710, reward: -50, mean reward: -0.83, score: -25.78877559939636, epsilon: 0.5187188005069773, total steps: 17858
episode:711, reward: -50, mean reward: -0.74, score: -19.969708516259004, epsilon: 0.5182971433606987, total steps: 17885
episode:712, reward: 0.4371595721307244, mean reward: -0.34, score: -11.773547731812812, epsilon: 0.5177511152717634, total steps: 17920
episode:713, reward: -50, mean reward: -2.34, score: -51.47013974538089, epsilon: 0.5174082235295695, total steps: 17942
episode:714, reward: -1.1645696417170086, mean reward: 0.47, score: 16.280026120409588, epsilon: 0.5168632319090466, total steps: 17977
episode:715, reward: -50, mean reward: -1.2, score: -28.85478637799457, epsilon: 0.5164898906799226, total steps: 18001
episode:716, reward: -0.4120992328205091, mean reward: 1.02, score: 35.56753664177276, epsilon: 0.5159459698229905, total steps: 18036
episode:717, reward: -50, mean reward: -2.35, score: -51.63935277447098, epsilon: 0.5156044013688609, total steps: 18058
episode:718, reward: -50, mean reward: -7.35, score: -58.813930406309936, epsilon: 0.5154802567485142, total steps: 18066
episode:719, reward: -0.38923806048012466, mean reward: 0.41, score: 14.291056986743683, epsilon: 0.5149375131109907, total steps: 18101
episode:720, reward: 0.7206397697934506, mean reward: 0.35, score: 12.086597952190345, epsilon: 0.514395402305154, total steps: 18136
episode:721, reward: -50, mean reward: -10.67, score: -53.351878401762775, epsilon: 0.5143180095210143, total steps: 18141
episode:722, reward: -50, mean reward: -2.81, score: -39.3448978953449, epsilon: 0.5141013783344462, total steps: 18155
episode:723, reward: -50, mean reward: -2.32, score: -48.72644201148492, epsilon: 0.5137766210479232, total steps: 18176
episode:724, reward: -1.2004625740035522, mean reward: 0.1, score: 3.5835852621483753, epsilon: 0.5132358638264157, total steps: 18211
episode:725, reward: 2.6086861449776393, mean reward: 0.86, score: 30.004934493392682, epsilon: 0.5126957371204611, total steps: 18246
episode:726, reward: -50, mean reward: -6.12, score: -61.150145803851785, epsilon: 0.5125415309105504, total steps: 18256
